schemaId	legacyCandidate	newName	legacyLength	newLength	committedLegacyFilePresent
sdkgen://source/openapi.yaml#/components/schemas/ImageGenerationServerTool/properties/quality	InlineComponentsSchemasImageGenerationServerToolPropertiesQuality	InlineImageGenerationServerToolQualityX0adf64a7	65	47	true
sdkgen://source/openapi.yaml#/components/schemas/ImageGenerationServerTool/properties/type	InlineComponentsSchemasImageGenerationServerToolPropertiesType	InlineImageGenerationServerToolTypeX17e7461f	62	44	true
sdkgen://source/openapi.yaml#/components/schemas/ImageGenerationServerToolConfig/additionalProperties	InlineComponentsSchemasImageGenerationServerToolConfigAdditionalProperties	InlineImageGenerationServerToolConfigAdditionalValueXdf221d50	74	61	true
sdkgen://source/openapi.yaml#/components/schemas/ImageGenerationServerTool_OpenRouter/properties/type	InlineComponentsSchemasImageGenerationServerToolOpenRouterPropertiesType	InlineImageGenerationServerToolOpenRouterTypeX37e47550	72	54	true
sdkgen://source/openapi.yaml#/components/schemas/ImageGenerationUsage/properties/completion_tokens_details	InlineComponentsSchemasImageGenerationUsagePropertiesCompletionTokensDetails	InlineImageGenerationUsageCompletionTokensDetailsX2b348e5a	76	58	true
sdkgen://source/openapi.yaml#/components/schemas/ImageGenerationUsage/properties/prompt_tokens_details	InlineComponentsSchemasImageGenerationUsagePropertiesPromptTokensDetails	InlineImageGenerationUsagePromptTokensDetailsX0efc4d80	72	54	true
sdkgen://source/openapi.yaml#/components/schemas/ImageGenerationUsage/properties/server_tool_use	InlineComponentsSchemasImageGenerationUsagePropertiesServerToolUse	InlineImageGenerationUsageServerToolUseXcb279edb	66	48	true
sdkgen://source/openapi.yaml#/components/schemas/ImagePricingEntry/properties/billable	InlineComponentsSchemasImagePricingEntryPropertiesBillable	InlineImagePricingEntryBillableX5e80ca01	58	40	true
sdkgen://source/openapi.yaml#/components/schemas/ImagePricingEntry/properties/unit	InlineComponentsSchemasImagePricingEntryPropertiesUnit	InlineImagePricingEntryUnitXcb645966	54	36	true
sdkgen://source/openapi.yaml#/components/schemas/ImageStreamingResponse/properties/data	InlineComponentsSchemasImageStreamingResponsePropertiesData	InlineImageStreamingResponseDataX83955361	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/InProgressEvent/properties/type	InlineComponentsSchemasInProgressEventPropertiesType	InlineInProgressEventTypeX9cb33eb5	52	34	true
sdkgen://source/openapi.yaml#/components/schemas/IncompleteDetails/properties/reason	InlineComponentsSchemasIncompleteDetailsPropertiesReason	InlineIncompleteDetailsReasonXa92e2778	56	38	true
sdkgen://source/openapi.yaml#/components/schemas/IncompleteEvent/properties/type	InlineComponentsSchemasIncompleteEventPropertiesType	InlineIncompleteEventTypeX2a7bc849	52	34	true
sdkgen://source/openapi.yaml#/components/schemas/InputAudio/properties/input_audio	InlineComponentsSchemasInputAudioPropertiesInputAudio	InlineInputAudioInputAudioXebb6e705	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/InputAudio/properties/input_audio/properties/format	InlineComponentsSchemasInputAudioPropertiesInputAudioPropertiesFormat	InlineInputAudioInputAudioFormatX012c7ca6	69	41	true
sdkgen://source/openapi.yaml#/components/schemas/InputAudio/properties/type	InlineComponentsSchemasInputAudioPropertiesType	InlineInputAudioTypeX70820ed8	47	29	true
sdkgen://source/openapi.yaml#/components/schemas/InputFile/properties/type	InlineComponentsSchemasInputFilePropertiesType	InlineInputFileTypeX37f90e13	46	28	true
sdkgen://source/openapi.yaml#/components/schemas/InputImage/properties/detail	InlineComponentsSchemasInputImagePropertiesDetail	InlineInputImageDetailXd505b11e	49	31	true
sdkgen://source/openapi.yaml#/components/schemas/InputImage/properties/type	InlineComponentsSchemasInputImagePropertiesType	InlineInputImageTypeXafc8fcb1	47	29	true
sdkgen://source/openapi.yaml#/components/schemas/InputMessageItem/properties/content/items	InlineComponentsSchemasInputMessageItemPropertiesContentItems	InlineInputMessageItemContentItemX674bde40	61	42	true
sdkgen://source/openapi.yaml#/components/schemas/InputMessageItem/properties/content/items/oneOf/1	InlineComponentsSchemasInputMessageItemPropertiesContentItemsOneOf1	InlineInputMessageItemContentItemOneOf2Xe71113c4	67	48	true
sdkgen://source/openapi.yaml#/components/schemas/InputMessageItem/properties/role	InlineComponentsSchemasInputMessageItemPropertiesRole	InlineInputMessageItemRoleX6f3eb6d2	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/InputMessageItem/properties/role/anyOf/0	InlineComponentsSchemasInputMessageItemPropertiesRoleAnyOf0	InlineInputMessageItemRoleAnyOf1X4ce025c6	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/InputMessageItem/properties/role/anyOf/1	InlineComponentsSchemasInputMessageItemPropertiesRoleAnyOf1	InlineInputMessageItemRoleAnyOf2X91802460	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/InputMessageItem/properties/role/anyOf/2	InlineComponentsSchemasInputMessageItemPropertiesRoleAnyOf2	InlineInputMessageItemRoleAnyOf3X339f9235	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/InputMessageItem/properties/type	InlineComponentsSchemasInputMessageItemPropertiesType	InlineInputMessageItemTypeXc91465df	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/InputText/properties/type	InlineComponentsSchemasInputTextPropertiesType	InlineInputTextTypeX6c23df33	46	28	true
sdkgen://source/openapi.yaml#/components/schemas/InputVideo/properties/type	InlineComponentsSchemasInputVideoPropertiesType	InlineInputVideoTypeX11ff9998	47	29	true
sdkgen://source/openapi.yaml#/components/schemas/Inputs/anyOf/1/items/anyOf/7/allOf/1	InlineComponentsSchemasInputsAnyOf1ItemsAnyOf7AllOf1	InlineInputsAnyOf2ItemAnyOf8AllOf2Xbc0d7b36	52	43	false
sdkgen://source/openapi.yaml#/components/schemas/Inputs/anyOf/1/items/anyOf/7/allOf/1/properties/content	InlineComponentsSchemasInputsAnyOf1ItemsAnyOf7AllOf1PropertiesContent	InlineInputsAnyOf2ItemAnyOf8AllOf2ContentXbf548d89	69	50	false
sdkgen://source/openapi.yaml#/components/schemas/Inputs/anyOf/1/items/anyOf/7/allOf/1/properties/content/anyOf/0/items	InlineComponentsSchemasInputsAnyOf1ItemsAnyOf7AllOf1PropertiesContentAnyOf0Items	InlineInputsAnyOf2ItemAnyOf8AllOf2ContentAnyOf1ItemX3237a881	80	60	false
sdkgen://source/openapi.yaml#/components/schemas/Inputs/anyOf/1/items/anyOf/8/allOf/1	InlineComponentsSchemasInputsAnyOf1ItemsAnyOf8AllOf1	InlineInputsAnyOf2ItemAnyOf9AllOf2X08c4d6a6	52	43	false
sdkgen://source/openapi.yaml#/components/schemas/ItemReferenceItem/properties/type	InlineComponentsSchemasItemReferenceItemPropertiesType	InlineItemReferenceItemTypeX85500400	54	36	true
sdkgen://source/openapi.yaml#/components/schemas/Legacy_ChatContentVideo/properties/type	InlineComponentsSchemasLegacyChatContentVideoPropertiesType	InlineLegacyChatContentVideoTypeX8ec04550	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/Legacy_WebSearchServerTool/properties/type	InlineComponentsSchemasLegacyWebSearchServerToolPropertiesType	InlineLegacyWebSearchServerToolTypeXb725a510	62	44	true
sdkgen://source/openapi.yaml#/components/schemas/ListEndpointsResponse/properties/architecture/allOf/1	InlineComponentsSchemasListEndpointsResponsePropertiesArchitectureAllOf1	InlineListEndpointsResponseArchitectureAllOf2X2648b822	72	54	true
sdkgen://source/openapi.yaml#/components/schemas/LocalShellCallItem/properties/action	InlineComponentsSchemasLocalShellCallItemPropertiesAction	InlineLocalShellCallItemActionXc05bceb6	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/LocalShellCallItem/properties/action/properties/type	InlineComponentsSchemasLocalShellCallItemPropertiesActionPropertiesType	InlineLocalShellCallItemActionTypeX536632c8	71	43	true
sdkgen://source/openapi.yaml#/components/schemas/LocalShellCallItem/properties/type	InlineComponentsSchemasLocalShellCallItemPropertiesType	InlineLocalShellCallItemTypeX8c954f03	55	37	true
sdkgen://source/openapi.yaml#/components/schemas/LocalShellCallOutputItem/properties/type	InlineComponentsSchemasLocalShellCallOutputItemPropertiesType	InlineLocalShellCallOutputItemTypeX2b68a326	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/McpApprovalRequestItem/properties/type	InlineComponentsSchemasMcpApprovalRequestItemPropertiesType	InlineMcpApprovalRequestItemTypeX9ec23cf5	59	41	true
sdkgen://source/openapi.yaml#/components/schemas/McpApprovalResponseItem/properties/type	InlineComponentsSchemasMcpApprovalResponseItemPropertiesType	InlineMcpApprovalResponseItemTypeX11d2becb	60	42	true
sdkgen://source/openapi.yaml#/components/schemas/McpCallItem/properties/type	InlineComponentsSchemasMcpCallItemPropertiesType	InlineMcpCallItemTypeXd8db9f4c	48	30	true
sdkgen://source/openapi.yaml#/components/schemas/McpListToolsItem/properties/tools/items	InlineComponentsSchemasMcpListToolsItemPropertiesToolsItems	InlineMcpListToolsItemToolsItemXc2faf934	59	40	true
sdkgen://source/openapi.yaml#/components/schemas/McpListToolsItem/properties/type	InlineComponentsSchemasMcpListToolsItemPropertiesType	InlineMcpListToolsItemTypeXbfaedf1b	53	35	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/allowed_tools	InlineComponentsSchemasMcpServerToolPropertiesAllowedTools	InlineMcpServerToolAllowedToolsX70edd418	58	40	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/allowed_tools/anyOf/1	InlineComponentsSchemasMcpServerToolPropertiesAllowedToolsAnyOf1	InlineMcpServerToolAllowedToolsAnyOf2X94107112	64	46	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/connector_id	InlineComponentsSchemasMcpServerToolPropertiesConnectorId	InlineMcpServerToolConnectorIdX526908d1	57	39	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/require_approval	InlineComponentsSchemasMcpServerToolPropertiesRequireApproval	InlineMcpServerToolRequireApprovalX771809a0	61	43	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/require_approval/anyOf/0	InlineComponentsSchemasMcpServerToolPropertiesRequireApprovalAnyOf0	InlineMcpServerToolRequireApprovalAnyOf1Xb1591b56	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/require_approval/anyOf/0/properties/always	InlineComponentsSchemasMcpServerToolPropertiesRequireApprovalAnyOf0PropertiesAlways	InlineMcpServerToolRequireApprovalAnyOf1AlwaysXa5632312	83	55	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/require_approval/anyOf/0/properties/never	InlineComponentsSchemasMcpServerToolPropertiesRequireApprovalAnyOf0PropertiesNever	InlineMcpServerToolRequireApprovalAnyOf1NeverXb73a7487	82	54	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/require_approval/anyOf/1	InlineComponentsSchemasMcpServerToolPropertiesRequireApprovalAnyOf1	InlineMcpServerToolRequireApprovalAnyOf2X5e1f3873	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/require_approval/anyOf/2	InlineComponentsSchemasMcpServerToolPropertiesRequireApprovalAnyOf2	InlineMcpServerToolRequireApprovalAnyOf3X83ea0d3f	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/McpServerTool/properties/type	InlineComponentsSchemasMcpServerToolPropertiesType	InlineMcpServerToolTypeXe80a2149	50	32	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesAdvisorToolResultBlock/properties/type	InlineComponentsSchemasMessagesAdvisorToolResultBlockPropertiesType	InlineMessagesAdvisorToolResultBlockTypeXdfb9f1bc	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDelta	InlineMessagesContentBlockDeltaEventDeltaX956b8ed8	68	50	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/0	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf0	InlineMessagesContentBlockDeltaEventDeltaOneOf1Xecf23299	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/0/properties/type	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf0PropertiesType	InlineMessagesContentBlockDeltaEventDeltaOneOf1TypeXfedd4670	88	60	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/1	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf1	InlineMessagesContentBlockDeltaEventDeltaOneOf2X3510619b	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/1/properties/type	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf1PropertiesType	InlineMessagesContentBlockDeltaEventDeltaOneOf2TypeXd038041d	88	60	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/2	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf2	InlineMessagesContentBlockDeltaEventDeltaOneOf3X66ebafb8	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/2/properties/type	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf2PropertiesType	InlineMessagesContentBlockDeltaEventDeltaOneOf3TypeX0d76797a	88	60	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/3	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf3	InlineMessagesContentBlockDeltaEventDeltaOneOf4Xe2425914	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/3/properties/type	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf3PropertiesType	InlineMessagesContentBlockDeltaEventDeltaOneOf4TypeX2a2b8615	88	60	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/4	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf4	InlineMessagesContentBlockDeltaEventDeltaOneOf5X8771449b	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/4/properties/citation	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf4Proper6739e8d6	InlineMessagesContentBlockDeltaEventDeltaOneOf5CitationX6739e8d6	88	64	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/4/properties/type	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf4PropertiesType	InlineMessagesContentBlockDeltaEventDeltaOneOf5TypeX4cdcd54b	88	60	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/5	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf5	InlineMessagesContentBlockDeltaEventDeltaOneOf6X5015dbdf	74	56	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/delta/oneOf/5/properties/type	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesDeltaOneOf5PropertiesType	InlineMessagesContentBlockDeltaEventDeltaOneOf6TypeXd333b7c6	88	60	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockDeltaEvent/properties/type	InlineComponentsSchemasMessagesContentBlockDeltaEventPropertiesType	InlineMessagesContentBlockDeltaEventTypeXceafe8ab	67	49	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockStartEvent/properties/content_block/anyOf/14	InlineComponentsSchemasMessagesContentBlockStartEventPropertiesContentBlockAnyOf14	InlineMessagesContentBlockStartEventContentBlockAnyOf15X14940132	82	64	false
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockStartEvent/properties/content_block/anyOf/14/properties/type	InlineComponentsSchemasMessagesContentBlockStartEventPropertiesContentBlockAnyOf2e876138	InlineMessagesContentBlockStartEventContentBlockAnyOf15TypeX2e876138	88	68	false
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockStartEvent/properties/type	InlineComponentsSchemasMessagesContentBlockStartEventPropertiesType	InlineMessagesContentBlockStartEventTypeXb466e0f5	67	49	false
sdkgen://source/openapi.yaml#/components/schemas/MessagesContentBlockStopEvent/properties/type	InlineComponentsSchemasMessagesContentBlockStopEventPropertiesType	InlineMessagesContentBlockStopEventTypeXac1e8a22	66	48	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesDeltaEvent/properties/delta	InlineComponentsSchemasMessagesDeltaEventPropertiesDelta	InlineMessagesDeltaEventDeltaXda39e6a6	56	38	true
sdkgen://source/openapi.yaml#/components/schemas/MessagesDeltaEvent/properties/type	InlineComponentsSchemasMessagesDeltaEventPropertiesType	InlineMessagesDeltaEventTypeXdd5f01d7	55	37	true
